,Type,Did_Player_Win
4207,NORMAL,False
4208,ELECTRIC,False
4209,WATER,False
4210,ICE,True
4211,NORMAL,False
4212,WATER,True
4213,BUG,False
4214,FIGHTING,False
4215,ELECTRIC,False
4216,STEEL,False
4217,NORMAL,False
4218,GRASS,False
4219,NORMAL,False
4220,ICE,False
4221,BUG,False
4222,ELECTRIC,False
4223,FIRE,False
4224,WATER,False
4225,POISON,False
4226,NORMAL,False
4227,NORMAL,False
4228,STEEL,True
4229,ROCK,False
4230,GROUND,False
4231,WATER,True
4232,NORMAL,False
4233,WATER,False
4234,NORMAL,False
4235,ROCK,False
4236,GRASS,False
4237,BUG,True
4238,DARK,False
4239,FIRE,False
4240,NORMAL,False
4241,POISON,False
4242,ICE,False
4243,NORMAL,False
4244,WATER,False
4245,FIRE,False
4246,BUG,False
4247,POISON,True
4248,GROUND,False
4249,FIRE,False
4250,DARK,False
4251,WATER,False
4252,NORMAL,False
4253,GRASS,False
4254,WATER,True
4255,GHOST,False
4256,GHOST,True
4257,PSYCHIC,False
4258,DARK,False
4259,DARK,False
4260,PSYCHIC,False
4261,GRASS,True
4262,NORMAL,False
4263,BUG,False
4264,BUG,False
4265,DRAGON,False
4266,FIGHTING,False
4267,ELECTRIC,False
4268,NORMAL,False
4269,FIRE,False
4270,BUG,False
4271,PSYCHIC,False
4272,ROCK,False
4273,NORMAL,True
4274,PSYCHIC,False
4275,GRASS,True
4276,ROCK,False
4277,ROCK,False
4278,FIGHTING,False
4279,DARK,False
4280,FIGHTING,False
4281,BUG,False
4282,WATER,True
4283,WATER,False
4284,NORMAL,False
4285,GRASS,False
4286,WATER,False
4287,BUG,False
4288,ELECTRIC,False
4289,NORMAL,False
4290,BUG,False
4291,WATER,False
4292,GRASS,False
4293,FIRE,False
4294,STEEL,False
4295,WATER,False
4296,STEEL,False
4297,ELECTRIC,False
4298,GRASS,False
4299,GRASS,True
4300,ROCK,False
4301,ELECTRIC,False
4302,WATER,False
4303,ELECTRIC,False
4304,GROUND,False
4305,WATER,False
4306,WATER,False
4307,GRASS,False
4308,NORMAL,False
4309,FIRE,True
4310,WATER,False
4311,FIRE,False
4312,GHOST,False
4313,GRASS,False
4314,WATER,True
4315,WATER,True
4316,ROCK,False
4317,WATER,False
4318,PSYCHIC,False
4319,ELECTRIC,False
4320,WATER,True
4321,ROCK,False
4322,WATER,False
4323,NORMAL,False
4324,BUG,False
4325,GHOST,False
4326,FIRE,False
4327,ROCK,False
4328,STEEL,True
4329,ELECTRIC,False
4330,WATER,False
4331,GRASS,False
4332,ICE,False
4333,FIGHTING,False
4334,WATER,False
4335,NORMAL,False
4336,GHOST,True
4337,FIGHTING,False
4338,DARK,False
4339,ICE,False
4340,BUG,False
4341,FIRE,False
4342,GROUND,False
4343,BUG,False
4344,WATER,False
4345,BUG,False
4346,WATER,False
4347,NORMAL,False
4348,NORMAL,False
4349,WATER,True
4350,NORMAL,False
4351,NORMAL,False
4352,NORMAL,False
4353,FIGHTING,False
4354,ELECTRIC,False
4355,FIGHTING,False
4356,BUG,False
4357,BUG,False
4358,ELECTRIC,False
4359,FIGHTING,False
4360,PSYCHIC,False
4361,ELECTRIC,False
4362,PSYCHIC,False
4363,WATER,True
4364,NORMAL,False
4365,GRASS,False
4366,GROUND,False
4367,ICE,False
4368,ROCK,False
4369,NORMAL,False
4370,FIRE,False
4371,GROUND,False
4372,ICE,True
4373,NORMAL,False
4374,PSYCHIC,True
4375,DRAGON,False
4376,ROCK,False
4377,STEEL,False
4378,GRASS,True
4379,BUG,False
4380,ELECTRIC,False
4381,ELECTRIC,False
4382,WATER,True
4383,POISON,True
4384,ROCK,False
4385,FIRE,False
4386,NORMAL,False
4387,NORMAL,False
4388,WATER,False
4389,GRASS,False
4390,ROCK,False
4391,NORMAL,True
4392,NORMAL,False
4393,GROUND,False
4394,PSYCHIC,False
4395,GRASS,False
4396,FIGHTING,False
4397,PSYCHIC,False
4398,BUG,False
4399,FIGHTING,False
4400,STEEL,True
4401,NORMAL,False
4402,PSYCHIC,False
4403,FIGHTING,False
4404,ROCK,False
4405,WATER,False
4406,WATER,False
4407,BUG,False
4408,GRASS,False
4409,STEEL,False
4410,BUG,False
4411,FIGHTING,False
4412,PSYCHIC,True
4413,WATER,False
4414,NORMAL,False
4415,PSYCHIC,False
4416,WATER,True
4417,PSYCHIC,True
4418,BUG,False
4419,NORMAL,False
4420,FIGHTING,True
4421,NORMAL,False
4422,GRASS,False
4423,ELECTRIC,False
4424,DRAGON,False
4425,ROCK,False
4426,NORMAL,False
4427,ELECTRIC,False
4428,NORMAL,False
4429,PSYCHIC,False
4430,ROCK,False
4431,ROCK,False
4432,NORMAL,False
4433,FIRE,True
4434,WATER,False
4435,WATER,False
4436,NORMAL,False
4437,WATER,True
4438,BUG,False
4439,GROUND,False
4440,FIRE,True
4441,STEEL,False
4442,ROCK,False
4443,GHOST,True
4444,FIRE,False
4445,DARK,False
4446,ELECTRIC,False
4447,GRASS,False
4448,FIRE,False
4449,GHOST,False
4450,ROCK,False
4451,WATER,False
4452,GRASS,False
4453,DRAGON,False
4454,GRASS,False
4455,ICE,False
4456,DRAGON,False
4457,PSYCHIC,False
4458,GRASS,False
4459,BUG,False
4460,BUG,False
4461,STEEL,False
4462,DARK,False
4463,WATER,False
4464,NORMAL,True
4465,ROCK,False
4466,POISON,False
4467,FIGHTING,False
4468,WATER,False
4469,DARK,False
4470,BUG,False
4471,FIGHTING,False
4472,POISON,False
4473,WATER,False
4474,FIRE,False
4475,ROCK,False
4476,GRASS,False
4477,FIRE,True
4478,GROUND,False
4479,NORMAL,True
4480,GRASS,False
4481,DRAGON,False
4482,STEEL,True
4483,BUG,True
4484,NORMAL,False
4485,WATER,True
4486,WATER,False
4487,NORMAL,False
4488,WATER,True
4489,DARK,False
4490,ROCK,False
4491,POISON,False
4492,WATER,False
4493,GRASS,True
4494,BUG,False
4495,WATER,False
4496,FIRE,False
4497,ICE,False
4498,WATER,False
4499,ROCK,False
4500,WATER,False
4501,NORMAL,True
4502,GRASS,False
4503,NORMAL,False
4504,BUG,False
4505,ROCK,False
4506,ELECTRIC,False
4507,PSYCHIC,False
4508,WATER,False
4509,NORMAL,False
4510,ROCK,False
4511,FIRE,False
4512,ELECTRIC,False
4513,BUG,False
4514,ELECTRIC,False
4515,GROUND,False
4516,FIGHTING,False
4517,NORMAL,False
4518,ROCK,False
4519,WATER,False
4520,FIGHTING,False
4521,NORMAL,False
4522,GROUND,False
4523,GRASS,False
4524,STEEL,False
4525,WATER,False
4526,FIRE,False
4527,ICE,False
4528,DARK,False
4529,BUG,False
4530,ROCK,False
4531,ELECTRIC,False
4532,WATER,False
4533,ELECTRIC,False
4534,WATER,False
4535,ELECTRIC,False
4536,GRASS,False
4537,DRAGON,False
4538,NORMAL,False
4539,WATER,False
4540,FIRE,False
4541,WATER,False
4542,GRASS,False
4543,GROUND,True
4544,WATER,False
4545,PSYCHIC,False
4546,BUG,False
4547,BUG,False
4548,NORMAL,False
4549,GHOST,False
4550,WATER,False
4551,GROUND,False
4552,GROUND,False
4553,GRASS,False
4554,ICE,False
4555,BUG,False
4556,NORMAL,False
4557,FIGHTING,False
4558,ICE,False
4559,GROUND,True
4560,NORMAL,False
4561,NORMAL,False
4562,GRASS,False
4563,BUG,False
4564,GRASS,True
4565,BUG,False
4566,STEEL,False
4567,BUG,False
4568,BUG,False
4569,BUG,False
4570,DRAGON,True
4571,NORMAL,False
4572,STEEL,False
4573,PSYCHIC,True
4574,NORMAL,False
4575,NORMAL,True
4576,DRAGON,False
4577,WATER,False
4578,WATER,False
4579,GROUND,False
4580,NORMAL,False
4581,POISON,False
4582,WATER,True
4583,NORMAL,False
4584,GRASS,True
4585,ROCK,False
4586,BUG,False
4587,FIRE,False
4588,NORMAL,False
4589,WATER,False
4590,WATER,False
4591,DRAGON,True
4592,BUG,False
4593,FIRE,False
4594,NORMAL,False
4595,ROCK,True
4596,NORMAL,False
4597,POISON,False
4598,PSYCHIC,False
4599,FIRE,False
4600,GRASS,False
4601,ROCK,False
4602,POISON,False
4603,GRASS,False
4604,POISON,False
4605,FIGHTING,False
4606,PSYCHIC,False
4607,WATER,True
4608,ELECTRIC,False
4609,GHOST,False
4610,GHOST,False
4611,WATER,True
4612,WATER,True
4613,ICE,False
4614,GRASS,True
4615,WATER,False
4616,GRASS,False
4617,GRASS,False
4618,STEEL,True
4619,DARK,False
4620,ROCK,False
4621,GRASS,False
4622,NORMAL,False
4623,ELECTRIC,False
4624,POISON,False
4625,NORMAL,False
4626,FIRE,True
4627,WATER,False
4628,NORMAL,False
4629,FIRE,False
4630,WATER,False
4631,POISON,False
4632,GRASS,False
4633,WATER,False
4634,DRAGON,True
4635,BUG,False
4636,NORMAL,False
4637,WATER,False
4638,GROUND,False
4639,ELECTRIC,True
4640,ICE,False
4641,NORMAL,False
4642,DARK,False
4643,WATER,False
4644,GRASS,False
4645,GHOST,False
4646,NORMAL,False
4647,FIGHTING,False
4648,ICE,False
4649,NORMAL,False
4650,NORMAL,False
4651,POISON,False
4652,FIRE,False
4653,POISON,False
4654,GROUND,True
4655,NORMAL,False
4656,WATER,False
4657,FIRE,False
4658,GHOST,False
4659,WATER,False
4660,NORMAL,False
4661,NORMAL,False
4662,GROUND,False
4663,NORMAL,True
4664,DARK,False
4665,DRAGON,False
4666,GRASS,True
4667,BUG,False
4668,ICE,False
4669,GROUND,True
4670,WATER,True
4671,NORMAL,False
4672,GRASS,False
4673,DARK,False
4674,WATER,False
4675,WATER,False
4676,GRASS,False
4677,STEEL,False
4678,FIRE,False
4679,GHOST,True
4680,FIRE,False
4681,ROCK,False
4682,PSYCHIC,False
4683,BUG,False
4684,GROUND,True
4685,GRASS,False
4686,ELECTRIC,False
4687,NORMAL,False
4688,NORMAL,False
4689,WATER,False
4690,FIRE,False
4691,WATER,False
4692,FIRE,False
4693,WATER,False
4694,ELECTRIC,False
4695,PSYCHIC,False
4696,NORMAL,False
4697,PSYCHIC,False
4698,DARK,False
4699,DRAGON,False
4700,PSYCHIC,True
4701,NORMAL,False
4702,ROCK,False
4703,ROCK,False
4704,GRASS,False
4705,FIRE,False
4706,WATER,False
4707,FIGHTING,False
4708,NORMAL,False
4709,WATER,False
4710,WATER,False
4711,NORMAL,False
4712,POISON,False
4713,GHOST,False
4714,NORMAL,False
4715,NORMAL,False
4716,ICE,False
4717,ROCK,False
4718,GRASS,True
4719,GROUND,False
4720,FIRE,True
4721,WATER,False
4722,BUG,False
4723,WATER,False
4724,ELECTRIC,False
4725,WATER,False
4726,GRASS,False
4727,NORMAL,False
4728,POISON,False
4729,PSYCHIC,False
4730,GRASS,False
4731,NORMAL,False
4732,BUG,False
4733,ICE,False
4734,BUG,False
4735,FIGHTING,False
4736,PSYCHIC,False
4737,ICE,False
4738,NORMAL,False
4739,GROUND,False
4740,NORMAL,False
4741,WATER,False
4742,WATER,False
4743,GRASS,False
4744,DARK,False
4745,DARK,False
4746,BUG,False
4747,WATER,False
4748,FIRE,False
4749,BUG,False
4750,FIRE,False
4751,ICE,True
4752,WATER,False
4753,GRASS,False
4754,WATER,False
4755,POISON,False
4756,WATER,True
4757,NORMAL,True
4758,GRASS,False
4759,WATER,False
4760,PSYCHIC,False
4761,FIGHTING,False
4762,DARK,False
4763,ELECTRIC,False
4764,GHOST,False
4765,PSYCHIC,False
4766,POISON,False
4767,WATER,False
4768,WATER,False
4769,POISON,False
4770,WATER,False
4771,GHOST,False
4772,NORMAL,False
4773,FIRE,False
4774,PSYCHIC,False
4775,ELECTRIC,False
4776,WATER,False
4777,GROUND,False
4778,WATER,False
4779,POISON,True
4780,GROUND,False
4781,WATER,False
4782,WATER,False
4783,NORMAL,False
4784,NORMAL,False
4785,WATER,False
4786,POISON,False
4787,NORMAL,True
4788,WATER,False
4789,BUG,False
4790,WATER,False
4791,WATER,False
4792,NORMAL,False
4793,FIRE,False
4794,ROCK,False
4795,BUG,False
4796,WATER,False
4797,GROUND,False
4798,BUG,False
4799,FIGHTING,False
4800,ELECTRIC,False
4801,GRASS,True
4802,WATER,False
4803,WATER,False
4804,GROUND,False
4805,BUG,False
4806,FIRE,False
4807,GRASS,False
4808,BUG,False
4809,FIRE,False
4810,PSYCHIC,False
4811,DARK,False
4812,FIGHTING,False
4813,ROCK,True
4814,ELECTRIC,False
4815,STEEL,False
4816,GRASS,False
4817,PSYCHIC,False
4818,GRASS,True
4819,GROUND,False
4820,ELECTRIC,False
4821,STEEL,False
4822,DRAGON,False
4823,NORMAL,False
4824,NORMAL,False
4825,PSYCHIC,False
4826,DARK,False
4827,WATER,False
4828,GRASS,False
4829,PSYCHIC,False
4830,GRASS,True
4831,GRASS,False
4832,FIRE,False
4833,WATER,False
4834,ROCK,False
4835,NORMAL,False
4836,ROCK,False
4837,WATER,False
4838,WATER,False
4839,STEEL,False
4840,FIGHTING,False
4841,ELECTRIC,False
4842,NORMAL,False
4843,ROCK,True
4844,WATER,True
4845,BUG,False
4846,NORMAL,False
4847,ELECTRIC,False
4848,NORMAL,False
4849,BUG,False
4850,FIRE,True
4851,DRAGON,False
4852,WATER,False
4853,FIGHTING,False
4854,NORMAL,False
4855,GHOST,False
4856,GRASS,False
4857,GROUND,True
4858,ROCK,False
4859,GRASS,False
4860,NORMAL,False
4861,BUG,False
4862,GROUND,False
4863,GROUND,True
4864,GHOST,False
4865,NORMAL,False
4866,ICE,False
4867,DRAGON,False
4868,BUG,False
4869,NORMAL,False
4870,PSYCHIC,False
4871,WATER,False
4872,NORMAL,False
4873,PSYCHIC,False
4874,NORMAL,False
4875,PSYCHIC,True
4876,ROCK,False
4877,STEEL,False
4878,WATER,False
4879,NORMAL,False
4880,NORMAL,False
4881,DARK,False
4882,WATER,False
4883,WATER,True
4884,BUG,False
4885,GHOST,False
4886,WATER,True
4887,FIRE,False
4888,DARK,False
4889,NORMAL,False
4890,FIRE,False
4891,BUG,False
4892,NORMAL,False
4893,FIRE,False
4894,GRASS,False
4895,WATER,True
4896,WATER,False
4897,WATER,True
4898,WATER,False
4899,NORMAL,False
4900,WATER,False
4901,FIRE,True
4902,ROCK,False
4903,NORMAL,True
4904,ICE,False
4905,POISON,True
4906,BUG,False
4907,BUG,False
4908,NORMAL,False
4909,NORMAL,True
4910,ROCK,False
4911,ICE,False
4912,GRASS,False
4913,WATER,False
4914,BUG,True
4915,FIGHTING,False
4916,WATER,True
4917,FIGHTING,False
4918,BUG,False
4919,WATER,False
4920,WATER,False
4921,WATER,False
4922,NORMAL,False
4923,ROCK,False
4924,GHOST,True
4925,WATER,False
4926,ELECTRIC,False
4927,NORMAL,False
4928,WATER,False
4929,PSYCHIC,False
4930,FIRE,False
4931,GRASS,False
4932,GRASS,False
4933,ICE,False
4934,GRASS,False
4935,WATER,False
4936,FIRE,False
4937,NORMAL,True
4938,GROUND,False
4939,NORMAL,False
4940,ELECTRIC,False
4941,NORMAL,False
4942,BUG,False
4943,WATER,False
4944,FIRE,False
4945,NORMAL,False
4946,PSYCHIC,False
4947,WATER,False
4948,ROCK,False
4949,STEEL,False
4950,NORMAL,False
4951,WATER,False
4952,POISON,True
4953,BUG,False
4954,ICE,False
4955,ROCK,False
4956,WATER,False
4957,NORMAL,False
4958,FIRE,False
4959,POISON,False
4960,WATER,False
4961,FIRE,True
4962,WATER,True
4963,GRASS,True
4964,NORMAL,False
4965,NORMAL,False
4966,GRASS,False
4967,ELECTRIC,False
4968,STEEL,False
4969,WATER,False
4970,WATER,False
4971,WATER,False
4972,WATER,False
4973,BUG,False
4974,WATER,False
4975,NORMAL,False
4976,WATER,False
4977,WATER,False
4978,ELECTRIC,True
4979,FIRE,False
4980,NORMAL,False
4981,BUG,False
4982,GROUND,False
4983,GROUND,False
4984,FIRE,False
4985,GROUND,False
4986,FIRE,False
4987,STEEL,False
4988,NORMAL,False
4989,WATER,True
4990,PSYCHIC,False
4991,GRASS,False
4992,POISON,True
4993,BUG,False
4994,NORMAL,False
4995,PSYCHIC,False
4996,STEEL,False
4997,GRASS,False
4998,WATER,False
4999,ROCK,False
5000,WATER,True
5001,GROUND,True
5002,NORMAL,False
5003,WATER,False
5004,NORMAL,False
5005,WATER,False
5006,ELECTRIC,False
5007,GROUND,False
5008,GROUND,False
5009,PSYCHIC,False
5010,NORMAL,False
5011,ROCK,False
5012,ICE,True
5013,NORMAL,True
5014,WATER,False
5015,BUG,False
5016,NORMAL,False
5017,STEEL,True
5018,NORMAL,False
5019,ROCK,False
5020,WATER,True
5021,WATER,False
5022,WATER,False
5023,DRAGON,True
5024,WATER,False
5025,GRASS,True
5026,ELECTRIC,False
5027,FIRE,False
5028,WATER,False
5029,GROUND,False
5030,STEEL,False
5031,ELECTRIC,False
5032,WATER,False
5033,WATER,False
5034,WATER,False
5035,FIRE,False
5036,BUG,True
5037,ROCK,False
5038,PSYCHIC,False
5039,STEEL,False
5040,NORMAL,False
5041,NORMAL,False
5042,WATER,False
5043,GHOST,False
5044,FIRE,False
5045,NORMAL,False
5046,FIRE,False
5047,WATER,False
5048,STEEL,False
5049,NORMAL,True
5050,GROUND,False
5051,NORMAL,False
5052,WATER,False
5053,DARK,False
5054,NORMAL,False
5055,NORMAL,False
5056,GRASS,False
5057,PSYCHIC,False
5058,BUG,False
5059,PSYCHIC,False
5060,NORMAL,False
5061,WATER,False
5062,PSYCHIC,False
5063,GRASS,False
5064,BUG,False
5065,WATER,False
5066,NORMAL,False
5067,WATER,False
5068,WATER,False
5069,PSYCHIC,False
5070,GRASS,False
5071,FIRE,False
5072,STEEL,True
5073,GROUND,False
5074,GHOST,False
5075,ELECTRIC,False
5076,BUG,False
5077,NORMAL,False
5078,FIRE,False
5079,GRASS,False
5080,WATER,False
5081,FIGHTING,False
5082,GROUND,False
5083,NORMAL,False
5084,WATER,False
5085,NORMAL,False
5086,NORMAL,False
5087,PSYCHIC,True
5088,ELECTRIC,True
5089,ROCK,False
5090,GROUND,False
5091,FIRE,False
5092,WATER,False
5093,PSYCHIC,False
5094,GHOST,False
5095,GROUND,False
5096,NORMAL,False
5097,FIRE,False
5098,ROCK,False
5099,FIRE,False
5100,WATER,False
5101,GRASS,False
5102,NORMAL,False
5103,WATER,False
5104,NORMAL,False
5105,GRASS,False
5106,WATER,False
5107,FIRE,False
5108,FIRE,False
5109,WATER,False
5110,FIRE,True
5111,NORMAL,False
5112,GROUND,True
5113,PSYCHIC,False
5114,DARK,False
5115,ELECTRIC,False
5116,BUG,False
5117,GHOST,False
5118,FIRE,False
5119,ELECTRIC,False
5120,FIRE,False
5121,STEEL,False
5122,ELECTRIC,False
5123,NORMAL,True
5124,WATER,False
5125,NORMAL,False
5126,ELECTRIC,False
5127,FIGHTING,True
5128,WATER,False
5129,GRASS,False
5130,FIGHTING,True
5131,FIGHTING,False
5132,STEEL,False
5133,NORMAL,False
5134,ROCK,False
5135,FIRE,False
5136,WATER,False
5137,WATER,True
5138,GRASS,False
5139,GRASS,False
5140,POISON,False
5141,WATER,False
5142,NORMAL,False
5143,ROCK,False
5144,BUG,False
5145,PSYCHIC,True
5146,BUG,True
5147,ROCK,False
5148,ROCK,False
5149,ROCK,False
5150,POISON,False
5151,GRASS,False
5152,GRASS,False
5153,GROUND,False
5154,GRASS,True
5155,NORMAL,False
5156,ROCK,False
5157,WATER,True
5158,BUG,False
5159,GRASS,False
5160,ROCK,False
5161,WATER,False
5162,WATER,False
5163,NORMAL,False
5164,WATER,False
5165,NORMAL,False
5166,GRASS,False
5167,POISON,False
5168,WATER,False
5169,ICE,False
5170,FIGHTING,False
5171,WATER,False
5172,POISON,True
5173,NORMAL,False
5174,POISON,False
5175,BUG,False
5176,GRASS,False
5177,WATER,False
5178,GRASS,False
5179,PSYCHIC,False
5180,NORMAL,False
5181,ROCK,True
5182,POISON,False
5183,GRASS,True
5184,WATER,False
5185,WATER,False
5186,WATER,False
5187,GRASS,False
5188,GRASS,False
5189,POISON,False
5190,PSYCHIC,False
5191,BUG,False
5192,WATER,False
5193,BUG,False
5194,GRASS,False
5195,GRASS,False
5196,GRASS,False
5197,GRASS,False
5198,GHOST,False
5199,GROUND,False
5200,FIGHTING,False
5201,FIRE,False
5202,GROUND,False
5203,GRASS,False
5204,DARK,True
5205,NORMAL,False
5206,WATER,False
5207,WATER,False
5208,PSYCHIC,False
5209,BUG,True
5210,BUG,False
5211,FIGHTING,False
5212,BUG,False
5213,ROCK,True
5214,GRASS,False
5215,GHOST,False
5216,WATER,False
5217,ROCK,False
5218,WATER,False
5219,WATER,False
5220,BUG,False
5221,DRAGON,False
5222,PSYCHIC,False
5223,WATER,False
5224,NORMAL,False
5225,POISON,False
5226,NORMAL,False
5227,DARK,False
5228,STEEL,False
5229,FIGHTING,True
5230,FIGHTING,False
5231,GRASS,False
5232,FIRE,False
5233,BUG,True
5234,ELECTRIC,False
5235,POISON,True
5236,GHOST,True
5237,FIRE,False
5238,ELECTRIC,False
5239,ROCK,False
5240,FIRE,False
5241,WATER,True
5242,BUG,False
5243,NORMAL,False
5244,NORMAL,True
5245,WATER,False
5246,NORMAL,False
5247,GRASS,False
5248,GRASS,False
5249,POISON,False
5250,GRASS,False
5251,STEEL,False
5252,GRASS,False
5253,WATER,False
5254,WATER,False
5255,FIGHTING,False
5256,NORMAL,False
5257,NORMAL,False
5258,WATER,False
5259,ICE,False
5260,POISON,False
5261,GHOST,True
5262,PSYCHIC,False
5263,POISON,False
5264,WATER,False
5265,GROUND,False
5266,GROUND,False
5267,POISON,False
5268,BUG,False
5269,WATER,True
5270,GROUND,False
5271,WATER,False
5272,GRASS,False
5273,GRASS,False
5274,NORMAL,True
5275,BUG,False
5276,GRASS,False
5277,STEEL,False
5278,ICE,False
5279,NORMAL,False
5280,NORMAL,False
5281,GROUND,False
5282,ROCK,True
5283,NORMAL,False
5284,POISON,False
5285,WATER,False
5286,ROCK,False
5287,ELECTRIC,True
5288,PSYCHIC,False
5289,ROCK,False
5290,GRASS,False
5291,NORMAL,True
5292,DRAGON,False
5293,ELECTRIC,False
5294,WATER,False
5295,WATER,False
5296,GRASS,False
5297,FIGHTING,False
5298,ICE,False
5299,WATER,True
5300,WATER,True
5301,GRASS,False
5302,FIGHTING,False
5303,FIRE,False
5304,GRASS,False
5305,ROCK,False
5306,NORMAL,False
5307,STEEL,False
5308,BUG,False
5309,BUG,False
5310,STEEL,False
5311,ICE,False
5312,BUG,False
5313,FIRE,False
5314,GROUND,False
5315,FIGHTING,False
5316,NORMAL,False
5317,WATER,True
5318,FIGHTING,False
5319,WATER,False
5320,ELECTRIC,False
5321,WATER,False
5322,NORMAL,False
5323,POISON,False
5324,PSYCHIC,False
5325,ROCK,False
5326,ROCK,False
5327,DRAGON,False
5328,NORMAL,False
5329,WATER,False
5330,PSYCHIC,False
5331,WATER,False
5332,GHOST,False
5333,NORMAL,False
5334,ROCK,False
5335,ELECTRIC,False
5336,DRAGON,True
5337,WATER,False
5338,NORMAL,True
5339,ROCK,False
5340,WATER,False
5341,GROUND,False
5342,NORMAL,False
5343,NORMAL,False
5344,WATER,False
5345,FIRE,False
5346,GHOST,False
5347,WATER,False
5348,GROUND,False
5349,ELECTRIC,False
5350,DRAGON,False
5351,WATER,False
5352,BUG,False
5353,NORMAL,True
5354,BUG,True
5355,ELECTRIC,False
5356,ROCK,False
5357,WATER,False
5358,BUG,False
5359,NORMAL,False
5360,ELECTRIC,False
5361,BUG,True
5362,BUG,False
5363,BUG,False
5364,ICE,False
5365,GRASS,False
5366,NORMAL,False
5367,ICE,False
5368,WATER,False
5369,FIRE,False
5370,PSYCHIC,False
5371,ICE,False
5372,ROCK,False
5373,NORMAL,False
5374,GHOST,True
5375,WATER,False
5376,GROUND,False
5377,ICE,False
5378,DARK,False
5379,FIRE,False
5380,BUG,False
5381,BUG,False
5382,NORMAL,True
5383,WATER,False
5384,POISON,False
5385,STEEL,True
5386,DARK,False
5387,FIRE,False
5388,ROCK,False
5389,BUG,True
5390,ROCK,False
5391,WATER,False
5392,DARK,False
5393,NORMAL,False
5394,BUG,False
5395,NORMAL,False
5396,BUG,False
5397,PSYCHIC,False
5398,WATER,True
5399,POISON,False
5400,PSYCHIC,False
5401,GRASS,False
5402,FIRE,False
5403,WATER,False
5404,WATER,False
5405,WATER,False
5406,ROCK,False
5407,POISON,False
5408,NORMAL,True
5409,PSYCHIC,False
5410,NORMAL,False
5411,GHOST,False
5412,ELECTRIC,False
5413,NORMAL,False
5414,WATER,False
5415,GRASS,False
5416,DARK,True
5417,PSYCHIC,False
5418,WATER,False
5419,FIRE,True
5420,NORMAL,False
5421,WATER,False
5422,DRAGON,False
5423,GRASS,False
5424,NORMAL,False
5425,POISON,False
5426,WATER,False
5427,NORMAL,False
5428,NORMAL,False
5429,FIGHTING,False
5430,WATER,True
5431,FIGHTING,False
5432,NORMAL,False
5433,FIRE,False
5434,POISON,False
5435,GRASS,False
5436,WATER,False
5437,WATER,False
5438,ICE,False
5439,FIRE,False
5440,GRASS,False
5441,DRAGON,True
5442,FIRE,True
5443,ROCK,False
5444,NORMAL,False
5445,NORMAL,True
5446,BUG,False
5447,STEEL,False
5448,POISON,False
5449,GRASS,False
5450,BUG,True
5451,NORMAL,False
5452,DARK,False
5453,ROCK,True
5454,BUG,False
5455,ICE,False
5456,WATER,True
5457,ROCK,False
5458,NORMAL,False
5459,GRASS,True
5460,GROUND,False
5461,FIRE,False
5462,ROCK,False
5463,GRASS,False
5464,GROUND,False
5465,NORMAL,False
5466,GRASS,False
5467,ROCK,False
5468,BUG,False
5469,GRASS,False
5470,PSYCHIC,False
5471,GRASS,False
5472,PSYCHIC,False
5473,POISON,False
5474,GRASS,False
5475,WATER,True
5476,ELECTRIC,False
5477,FIRE,False
5478,WATER,True
5479,ELECTRIC,False
5480,FIGHTING,False
5481,GRASS,False
5482,NORMAL,False
5483,ICE,False
5484,FIRE,False
5485,NORMAL,True
5486,ELECTRIC,False
5487,WATER,False
5488,GROUND,False
5489,POISON,False
5490,NORMAL,False
5491,DRAGON,False
5492,NORMAL,False
5493,GRASS,False
5494,FIRE,False
5495,POISON,False
5496,ELECTRIC,False
5497,WATER,False
5498,GRASS,False
5499,WATER,False
5500,WATER,False
5501,NORMAL,False
5502,POISON,False
5503,WATER,False
5504,ROCK,False
5505,NORMAL,False
5506,POISON,False
5507,WATER,True
5508,NORMAL,False
5509,NORMAL,False
5510,ELECTRIC,False
5511,FIRE,False
5512,PSYCHIC,False
5513,DARK,False
5514,WATER,False
5515,WATER,False
5516,WATER,False
5517,BUG,False
5518,PSYCHIC,False
5519,NORMAL,True
5520,BUG,False
5521,WATER,False
5522,WATER,True
5523,ROCK,False
5524,FIGHTING,False
5525,GROUND,False
5526,STEEL,False
5527,POISON,False
5528,NORMAL,False
5529,FIRE,False
5530,WATER,True
5531,NORMAL,False
5532,PSYCHIC,False
5533,NORMAL,False
5534,STEEL,False
5535,NORMAL,False
5536,FIRE,False
5537,POISON,False
5538,NORMAL,False
5539,PSYCHIC,False
5540,GRASS,False
5541,WATER,False
5542,ROCK,False
5543,NORMAL,False
5544,GRASS,False
5545,STEEL,False
5546,ELECTRIC,False
5547,ROCK,False
5548,ROCK,False
5549,ICE,False
5550,WATER,False
5551,DRAGON,True
5552,GRASS,True
5553,FIRE,False
5554,FIGHTING,False
5555,POISON,False
5556,WATER,False
5557,NORMAL,False
5558,DRAGON,True
5559,NORMAL,False
5560,DRAGON,False
5561,STEEL,True
5562,POISON,False
5563,WATER,False
5564,BUG,False
5565,BUG,False
5566,GROUND,False
5567,GROUND,False
5568,GRASS,False
5569,BUG,False
5570,DRAGON,False
5571,WATER,False
5572,FIRE,False
5573,WATER,False
5574,GRASS,True
5575,BUG,False
5576,WATER,False
5577,ROCK,False
5578,BUG,False
5579,DRAGON,True
